DR Number,Date Reported,Date Occurred,Time Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location,Latitude,Longitude,Zip Codes,Date,Weekday,Month,Year
180504295,1/8/2018,1/8/2018,1930,19:30,5,Harbor,513,997,TRAFFIC COLLISION,4025 3026 3101 3036 3004,29,Male,Hispanic,101,STREET,PACIFIC COAST                HY,NORMANDIE,"{'latitude': '33.7896', 'longitude': '-118.2975', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.7896,-118.2975,26327,8-Jan-18,Monday,January,2018
182111174,5/29/2018,5/29/2018,0815,8:15,21,Topanga,2136,997,TRAFFIC COLLISION,3036 3029 3025 3101 3401 3701 4026 3009,28,Male,Hispanic,101,STREET,OWENSMOUTH                   AV,COHASSET                     ST,"{'latitude': '34.2065', 'longitude': '-118.6016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2065,-118.6016,4278,29-May-18,Tuesday,May,2018
180612360,5/18/2018,5/17/2018,1415,14:15,6,Hollywood,622,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4006,39,Female,Hispanic,101,STREET,LAUREL CANYON,MOUNT OLYMPUS,"{'latitude': '34.1041', 'longitude': '-118.366', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1041,-118.366,23677,17-May-18,Thursday,May,2018
180905168,1/23/2018,1/23/2018,0755,7:55,9,Van Nuys,984,997,TRAFFIC COLLISION,3004 3036 3026 3101 3401 3701 4026,63,Male,Black,101,STREET,VENTURA                      BL,KESTER                       AV,"{'latitude': '34.1522', 'longitude': '-118.4566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1522,-118.4566,19732,23-Jan-18,Tuesday,January,2018
180318959,8/15/2018,8/15/2018,1015,10:15,3,Southwest,315,997,TRAFFIC COLLISION,4025 3004 3030 3028 3101,23,Female,Hispanic,101,STREET,ADAMS                        BL,WESTERN,"{'latitude': '34.0327', 'longitude': '-118.309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0327,-118.309,23079,15-Aug-18,Wednesday,August,2018
190807976,4/2/2019,4/2/2019,1100,11:00,8,West LA,889,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,35,Male,White,101,STREET,SHERBOURNE,18TH                         ST,"{'latitude': '34.0454', 'longitude': '-118.381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0454,-118.381,23666,2-Apr-19,Tuesday,April,2019
181212301,4/24/2018,4/24/2018,1115,11:15,12,Street 77th,1243,997,TRAFFIC COLLISION,4025 3036 3004 3026 3101,59,Male,Black,101,STREET,GAGE                         AV,DENKER                       AV,"{'latitude': '33.9824', 'longitude': '-118.3046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9824,-118.3046,23678,24-Apr-18,Tuesday,April,2018
190313020,5/15/2019,5/15/2019,1920,19:20,3,Southwest,321,997,TRAFFIC COLLISION,1501,40,Female,White,101,STREET,JEFFERSON,NATIONAL,"{'latitude': '34.0268', 'longitude': '-118.3761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0268,-118.3761,23077,15-May-19,Wednesday,May,2019
181019052,11/25/2018,11/25/2018,0545,5:45,10,West Valley,1012,997,TRAFFIC COLLISION,3004 3036 3034 3026 3101 3401 3701 4010,unknown,Male,Other,101,STREET,WILBUR,SATICOY,"{'latitude': '34.2048', 'longitude': '-118.54', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2048,-118.54,18909,25-Nov-18,Sunday,November,2018
191005382,1/30/2019,1/30/2019,0824,8:24,10,West Valley,1028,997,TRAFFIC COLLISION,3037 3003 3025 3101 3401 3701 4010,34,Female,Hispanic,101,STREET,HAYNES                       ST,BALBOA                       BL,"{'latitude': '34.1893', 'longitude': '-118.5011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1893,-118.5011,19734,30-Jan-19,Wednesday,January,2019
190307850,3/1/2019,3/1/2019,0200,2:00,3,Southwest,361,997,TRAFFIC COLLISION,4025 3037 3006 3028 3030 3101,39,Male,Hispanic,101,STREET,NICOLET                      AV,SANTO TOMAS                  DR,"{'latitude': '34.0119', 'longitude': '-118.3516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0119,-118.3516,22725,1-Mar-19,Friday,March,2019
181516424,8/19/2018,8/18/2018,1630,16:30,15,N Hollywood,1566,997,TRAFFIC COLLISION,3004 3036 3034 3025 3101 3401 3701 4026,46,Male,Asian,101,STREET,VINELAND                     AV,RIVERSIDE                    DR,"{'latitude': '34.1524', 'longitude': '-118.3703', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1524,-118.3703,8489,18-Aug-18,Saturday,August,2018
180315726,6/27/2018,6/22/2018,2330,23:30,3,Southwest,325,997,TRAFFIC COLLISION,4003 3006 3028 3030 3101 0605,25,Male,Hispanic,101,STREET,VERMONT                      AV,ADAMS                        BL,"{'latitude': '34.0328', 'longitude': '-118.2915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0328,-118.2915,22724,22-Jun-18,Friday,June,2018
180814389,8/8/2018,8/7/2018,1600,16:00,8,West LA,884,997,TRAFFIC COLLISION,3006 3026 3035 3037 3101 3401 3701 4008,84,Male,Other,108,PARKING LOT,W  PICO                         BL,MILITARY,"{'latitude': '34.0381', 'longitude': '-118.4329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0381,-118.4329,24029,7-Aug-18,Tuesday,August,2018
181011027,6/3/2018,6/3/2018,0600,6:00,10,West Valley,1075,997,TRAFFIC COLLISION,3101 3006 3028 3037 3401 3701 4010,unknown,Female,Unknown,101,STREET,VENTURA,NEWCASTLE,"{'latitude': '34.1645', 'longitude': '-118.5244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1645,-118.5244,4286,3-Jun-18,Sunday,June,2018
181505990,2/8/2018,2/7/2018,0210,2:10,15,N Hollywood,1583,997,TRAFFIC COLLISION,3006 3030 3028 3101 3401 3701 4015 3037,unknown,Male,White,101,STREET,COLFAX                       AV,WOODBRIDGE                   ST,"{'latitude': '34.1486', 'longitude': '-118.3877', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1486,-118.3877,8492,7-Feb-18,Wednesday,February,2018
180320564,9/6/2018,9/6/2018,1705,17:05,3,Southwest,328,997,TRAFFIC COLLISION,4025 3036 3004 3025 3101,30,Male,Asian,101,STREET,HOOVER                       ST,28TH                         ST,"{'latitude': '34.0284', 'longitude': '-118.284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0284,-118.284,22724,6-Sep-18,Thursday,September,2018
181425745,12/11/2018,12/11/2018,1425,14:25,14,Pacific,1464,997,TRAFFIC COLLISION,3003 3025 3029 3035 3036 3101 3401 3701 4027,27,Female,White,101,STREET,VILLAGE                      LN,VILLAGE                      DR,"{'latitude': '33.9773', 'longitude': '-118.4157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9773,-118.4157,24343,11-Dec-18,Tuesday,December,2018
181309973,4/14/2018,4/13/2018,2255,22:55,13,Newton,1323,997,TRAFFIC COLLISION,3101 3401 3701 3006 3602 3801,28,Female,Hispanic,101,STREET,22ND,STANFORD,"{'latitude': '34.0232', 'longitude': '-118.2554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0232,-118.2554,22727,13-Apr-18,Friday,April,2018
180309180,3/19/2018,3/19/2018,1830,18:30,3,Southwest,325,997,TRAFFIC COLLISION,4003 3037 3032 3006 3030,24,Female,Other,101,STREET,VERMONT                      AV,ADAMS                        BL,"{'latitude': '34.0328', 'longitude': '-118.2915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0328,-118.2915,22724,19-Mar-18,Monday,March,2018
181011948,6/20/2018,6/20/2018,1715,17:15,10,West Valley,1027,997,TRAFFIC COLLISION,3701 3004 3036 3026 3101 3401 4009,34,Female,Hispanic,101,STREET,BALBOA                       BL,VANOWEN                      ST,"{'latitude': '34.1939', 'longitude': '-118.5011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1939,-118.5011,19734,20-Jun-18,Wednesday,June,2018
181319226,9/14/2018,9/14/2018,1830,18:30,13,Newton,1309,997,TRAFFIC COLLISION,3101 3401 3701 3016 3030 3036,26,Female,Asian,101,STREET,CENTRAL                      AV,18TH                         ST,"{'latitude': '34.0241', 'longitude': '-118.232', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0241,-118.232,23082,14-Sep-18,Friday,September,2018
180920189,11/3/2018,11/3/2018,0830,8:30,9,Van Nuys,929,997,TRAFFIC COLLISION,3004 3030 3032 3028 3102 3401 3701 4026,38,Male,Hispanic,101,STREET,FULTON,VICTORY,"{'latitude': '34.1867', 'longitude': '-118.4225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1867,-118.4225,19729,3-Nov-18,Saturday,November,2018
180817366,10/6/2018,10/6/2018,2010,20:10,8,West LA,899,997,TRAFFIC COLLISION,3004 3025 3035 3036 3101 3401 3701 4027,27,Male,Other,101,STREET,VENICE                       BL,NATIONAL                     BL,"{'latitude': '34.0295', 'longitude': '-118.3883', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0295,-118.3883,23451,6-Oct-18,Saturday,October,2018
181214421,5/15/2018,5/15/2018,1330,13:30,12,Street 77th,1256,997,TRAFFIC COLLISION,4012 3036 3004 3025 3101 0605,64,Male,Hispanic,101,STREET,FLORENCE                     AV,FLOWER                       ST,"{'latitude': '33.9747', 'longitude': '-118.2812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9747,-118.2812,22352,15-May-18,Tuesday,May,2018
190910962,5/17/2019,5/17/2019,1145,11:45,9,Van Nuys,923,997,TRAFFIC COLLISION,3004 3036 3030 3032 3028 3102 3401 3701 4026,32,Female,White,108,PARKING LOT,VAN NUYS                     BL,ARCHWOOD                     ST,"{'latitude': '34.193', 'longitude': '-118.4487', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.193,-118.4487,19733,17-May-19,Friday,May,2019
190805092,1/24/2019,1/24/2019,1525,15:25,8,West LA,882,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4008,unknown,Male,White,101,STREET,OLYMPIC                      BL,BELOIT                       AV,"{'latitude': '34.0382', 'longitude': '-118.4412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0382,-118.4412,24029,24-Jan-19,Thursday,January,2019
181906396,2/15/2018,2/14/2018,2000,20:00,19,Mission,1962,997,TRAFFIC COLLISION,3006 3030 3037 3028 3101 3401 3701 4026,25,Male,Other,101,STREET,COLUMBUS                     AV,PLUMMER                      ST,"{'latitude': '34.2428', 'longitude': '-118.4643', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2428,-118.4643,18914,14-Feb-18,Wednesday,February,2018
180308826,3/14/2018,3/14/2018,0721,7:21,3,Southwest,353,997,TRAFFIC COLLISION,4012 3037 3004 3026 3101 0605,20,Female,Black,101,STREET,EXPOSITION                   BL,HILLCREST                    DR,"{'latitude': '34.0235', 'longitude': '-118.3432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0235,-118.3432,23077,14-Mar-18,Wednesday,March,2018
191512176,6/7/2019,6/7/2019,1535,15:35,15,N Hollywood,1551,997,TRAFFIC COLLISION,605,37,Male,Black,101,STREET,RIVERSIDE                    DR,VANTAGE                      AV,"{'latitude': '34.1576', 'longitude': '-118.3977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1576,-118.3977,8890,7-Jun-19,Friday,June,2019
191504831,1/17/2019,1/15/2019,2130,21:30,15,N Hollywood,1505,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 3401 4015,39,Male,Other,101,STREET,LANKERSHIM,SHERMAN                      WY,"{'latitude': '34.2012', 'longitude': '-118.3878', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2012,-118.3878,8888,15-Jan-19,Tuesday,January,2019
181523341,12/26/2018,12/25/2018,2045,20:45,15,N Hollywood,1541,997,TRAFFIC COLLISION,4026 3004 3026 3036 3033 3101 3701 3401,72,Male,Black,101,STREET,CHANDLER                     BL,BELLAIRE                     AV,"{'latitude': '34.1683', 'longitude': '-118.4094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1683,-118.4094,8890,25-Dec-18,Tuesday,December,2018
190208203,3/17/2019,3/17/2019,1710,17:10,2,Rampart,281,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030,41,Female,Other,101,STREET,PICO                         BL,ALVARADO,"{'latitude': '34.0473', 'longitude': '-118.2827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0473,-118.2827,22723,17-Mar-19,Sunday,March,2019
180517772,10/25/2018,10/25/2018,1645,16:45,5,Harbor,508,997,TRAFFIC COLLISION,0605 3004 3026 3101 4005,57,Male,Asian,101,STREET,SEPULVEDA                    BL,WESTERN                      AV,"{'latitude': '33.817', 'longitude': '-118.3089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.817,-118.3089,26327,25-Oct-18,Thursday,October,2018
191005364,1/30/2019,1/30/2019,1115,11:15,10,West Valley,1049,997,TRAFFIC COLLISION,3006 3028 3030 3037 3101 3401 3701 4010,49,Male,Other,101,STREET,WOODLEY                      AV,BURBANK                      BL,"{'latitude': '34.1717', 'longitude': '-118.4757', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1717,-118.4757,19734,30-Jan-19,Wednesday,January,2019
182014087,7/13/2018,7/13/2018,1515,15:15,20,Olympic,2079,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4007,33,Female,Hispanic,101,STREET,15TH                         ST,MAGNOLIA                     AV,"{'latitude': '34.0453', 'longitude': '-118.2864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0453,-118.2864,22723,13-Jul-18,Friday,July,2018
181225256,10/19/2018,10/19/2018,1940,19:40,12,Street 77th,1259,997,TRAFFIC COLLISION,3004 3028 3029 3101 4012 0605,41,Male,Hispanic,101,STREET,CENTRAL                      AV,76TH                         PL,"{'latitude': '33.9707', 'longitude': '-118.2564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9707,-118.2564,22350,19-Oct-18,Friday,October,2018
180311033,4/18/2018,4/17/2018,1509,15:09,3,Southwest,357,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,31,Male,Black,101,STREET,NORMANDIE                    AV,N  35TH                         ST,"{'latitude': '34.0246', 'longitude': '-118.3002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0246,-118.3002,22724,17-Apr-18,Tuesday,April,2018
181313514,6/11/2018,6/11/2018,0910,9:10,13,Newton,1361,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026,46,Female,Hispanic,101,STREET,BROADWAY,46TH                         ST,"{'latitude': '34.002', 'longitude': '-118.2783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.002,-118.2783,23668,11-Jun-18,Monday,June,2018
181119957,11/26/2018,11/26/2018,0800,8:00,11,Northeast,1152,997,TRAFFIC COLLISION,3101 3401 3701 3006 3030,23,Female,White,101,STREET,PROSPECT                     AV,COMMONWEALTH                 AV,"{'latitude': '34.1018', 'longitude': '-118.2852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1018,-118.2852,23445,26-Nov-18,Monday,November,2018
191004647,1/16/2019,1/16/2019,1356,13:56,10,West Valley,1011,997,TRAFFIC COLLISION,3011 3037 3034 3602 3026 3101 3401 3701 4026,unknown,Unknown,Unknown,101,STREET,CORBIN                       AV,SATICOY                      ST,"{'latitude': '34.2084', 'longitude': '-118.5623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.2084,-118.5623,4282,16-Jan-19,Wednesday,January,2019
190911485,5/29/2019,5/29/2019,0800,8:00,9,Van Nuys,923,997,TRAFFIC COLLISION,3004 3026 3037 3101 3401 3701 4026,20,Female,Hispanic,101,STREET,TOBIAS                       AV,KITTRIDGE                    ST,"{'latitude': '34.1907', 'longitude': '-118.452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1907,-118.452,19733,29-May-19,Wednesday,May,2019
180815648,9/3/2018,9/3/2018,1355,13:55,8,West LA,835,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,68,Female,White,101,STREET,MISSOURI                     AV,VETERAN                      AV,"{'latitude': '34.0466', 'longitude': '-118.4381', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0466,-118.4381,23443,3-Sep-18,Monday,September,2018
181212720,4/26/2018,4/26/2018,1455,14:55,12,Street 77th,1248,997,TRAFFIC COLLISION,0605 4012 3036 3004 3026 3101,27,Female,Hispanic,101,STREET,VERMONT                      AV,64TH                         ST,"{'latitude': '33.9815', 'longitude': '-118.2916', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.9815,-118.2916,23675,26-Apr-18,Thursday,April,2018
180612840,5/26/2018,5/25/2018,2335,23:35,6,Hollywood,678,997,TRAFFIC COLLISION,3004 3028 3030 3035 3036 3101 3401 3701 4027,29,Male,Hispanic,101,STREET,WESTERN                      AV,SANTA MONICA                 BL,"{'latitude': '34.0908', 'longitude': '-118.3092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0908,-118.3092,23669,25-May-18,Friday,May,2018
180319214,8/18/2018,8/18/2018,1400,14:00,3,Southwest,353,997,TRAFFIC COLLISION,4003 3004 3037 3029 3026 3101,43,Female,Asian,101,STREET,LA CIENEGA                   BL,RODEO                        RD,"{'latitude': '34.0209', 'longitude': '-118.3406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.0209,-118.3406,23077,18-Aug-18,Saturday,August,2018
181517904,9/15/2018,9/15/2018,1200,12:00,15,N Hollywood,1567,997,TRAFFIC COLLISION,3004 3026 3037 3101 3401 3701 4026,28,Male,Hispanic,101,STREET,LANKERSHIM                   BL,RIVERSIDE                    DR,"{'latitude': '34.1523', 'longitude': '-118.367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",34.1523,-118.367,8489,15-Sep-18,Saturday,September,2018
180506482,2/24/2018,2/23/2018,1925,19:25,5,Harbor,585,997,TRAFFIC COLLISION,4025 3036 3008 3602 3024 3101,42,Female,Black,101,STREET,GAFFEY                       ST,21ST                         ST,"{'latitude': '33.7252', 'longitude': '-118.2924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",33.7252,-118.2924,3342,23-Feb-18,Friday,February,2018
